code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
1643,Revenue GR 10Y avg,9.56,8.39,0.05,-3.74,—,—,—,—,—,—
1643,EPS GR,—,—,—,—,—,—,—,—,—,—
1643,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
1643,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
1643,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
1643,OCF GR,—,—,—,—,—,—,—,—,—,—
1643,D/E,0.07,0.07,0.04,0.03,0.04,0.05,0.05,—,0.04,0.05
1643,Price,0.4800,0.4550,0.7950,0.6900,1.0000,0.9800,1.0700,0.9600,1.0800,1.6900
7006,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
7006,Revenue,730,753,786,771,710,651,494,518,501,507
7006,NP,19,12,69,73,78,55,24,10,12,28
7006,EPS,0.20,0.12,0.71,0.75,0.80,0.56,0.25,0.10,0.19,0.29
7006,DPS,0.09,—,0.12,0.12,0.09,0.06,0.03,0.02,0.05,0.06
7006,Div Payout,41.1,—,15.6,15.1,11.4,11.7,11.6,24.3,24.3,20.6
7006,Shares,97,97,97,97,97,97,97,97,65,97
7006,BVPS,5.89,5.67,5.81,4.82,4.01,3.05,2.29,2.06,2.02,1.97
7006,OCF,13,13,40,85,67,83,53,36,27,40
7006,NP Margin,2.65,1.60,8.79,9.44,10.96,8.45,4.94,1.90,2.49,5.47
7006,ROE,3.49,2.18,13.22,16.28,21.75,20.42,11.03,4.85,6.43,15.02
7006,Revenue GR,-3.09,-4.22,2.00,8.53,9.06,31.87,-4.67,3.44,-1.22,27.55
7006,Revenue GR 3Y avg,-1.81,1.97,6.48,16.00,11.09,9.15,-0.87,9.23,7.40,7.18
7006,Revenue GR 5Y avg,2.30,8.81,8.70,9.01,6.97,10.38,4.08,4.69,7.02,—
7006,Revenue GR 10Y avg,6.26,6.42,6.68,8.01,—,—,—,—,—,—
7006,EPS GR,66.67,-83.11,-5.03,-6.55,41.43,125.77,147.73,-47.41,-32.54,98.10
7006,EPS GR 3Y avg,-35.58,-46.88,7.87,43.97,99.25,43.28,-4.21,-11.09,20.01,39.39
7006,EPS GR 5Y avg,-18.78,-13.70,47.66,31.20,22.92,31.49,17.63,-0.80,-1.22,—
7006,EPS GR 10Y avg,3.34,0.75,21.03,13.84,—,—,—,—,—,—
7006,OCF GR,1.45,-67.51,-52.87,26.39,-18.82,56.23,45.40,33.41,-31.59,-6.33
7006,D/E,0.02,0.02,0.03,0.04,0.03,0.03,0.06,0.04,0.07,0.21
7006,Price,3.7200,3.4400,5.2000,5.2800,5.8500,2.8900,0.9500,0.5800,0.8300,1.0900
9385,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
9385,Revenue,797,848,676,646,672,579,521,492,423,389
9385,NP,7,37,18,3,19,7,-18,12,15,10
9385,EPS,0.01,0.04,0.02,0.01,0.04,0.01,-0.04,0.02,0.03,0.02
9385,DPS,0.01,0.01,0.01,—,0.01,—,0.01,0.01,—,—
9385,Div Payout,89.3,12.7,—,—,13.1,—,—,10.1,10.1,—
9385,Shares,837,751,758,531,504,506,505,502,501,462
9385,BVPS,0.49,0.48,0.44,0.27,0.26,0.23,0.24,0.25,0.25,—
9385,OCF,23,34,31,19,45,18,-2,14,25,34
9385,NP Margin,0.91,4.33,2.70,0.42,2.77,1.24,-3.41,2.37,3.49,2.66
9385,ROE,2.23,12.36,7.05,1.44,14.52,6.18,-18.33,11.46,13.81,11.79
9385,Revenue GR,-6.01,25.42,4.67,-3.85,15.97,11.17,5.88,16.31,8.84,—
9385,Revenue GR 3Y avg,7.25,8.07,5.28,7.42,10.93,11.04,10.25,11.97,10.04,—
9385,Revenue GR 5Y avg,6.59,10.23,6.56,8.83,11.56,10.57,10.41,16.15,13.30,—
9385,Revenue GR 10Y avg,8.56,10.32,11.25,11.04,—,—,—,—,—,—
9385,EPS GR,-82.17,102.49,378.17,-86.34,160.78,—,—,-21.37,32.02,—
9385,EPS GR 3Y avg,19.96,9.77,19.42,—,16.76,-21.70,—,14.78,113.48,—
9385,EPS GR 5Y avg,-9.27,—,0.78,-29.76,10.57,-1.59,—,48.41,13.27,—
9385,EPS GR 10Y avg,-5.51,32.04,22.30,-10.80,—,—,—,—,—,—
9385,OCF GR,-32.67,9.80,60.70,-56.86,144.72,—,—,-44.77,-26.51,—
9385,D/E,0.29,0.27,0.15,0.13,0.27,0.35,0.30,0.18,0.22,0.42
9385,Price,0.4450,0.9600,0.9050,9.3700,3.3900,1.8200,1.1500,1.8000,1.6900,0.9000
9326,Year End,2019-04,2018-04,2017-04,2016-04,2015-04,2014-04,2013-04,2012-04,2011-04,2010-04
9326,Revenue,533,510,466,445,454,416,391,365,355,347
9326,NP,12,6,18,16,13,22,17,9,9,13
9326,EPS,0.05,0.02,0.07,0.06,0.05,0.09,0.07,0.03,0.04,0.05
9326,DPS,0.01,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
9326,Div Payout,27.2,79.1,22.1,39.7,29.7,19.8,38.5,51.0,34.6,—
9326,Shares,248,248,248,248,248,248,248,248,248,248
9326,BVPS,1.21,1.18,1.18,1.11,1.07,1.02,0.94,0.92,0.81,—
9326,OCF,26,-8,21,62,-4,51,34,17,26,14
9326,NP Margin,2.28,1.20,3.85,3.53,2.90,5.30,4.34,2.34,2.46,3.62
9326,ROE,4.14,2.07,6.24,5.73,5.01,8.84,7.24,3.92,4.28,6.42
9326,Revenue GR,4.53,9.40,4.76,-2.12,9.15,6.56,7.03,2.75,2.38,—
9326,Revenue GR 3Y avg,6.21,3.90,3.82,4.42,7.57,5.43,4.03,0.95,0.08,—
9326,Revenue GR 5Y avg,5.06,5.46,5.00,4.60,5.54,3.25,1.97,2.74,6.76,—
9326,Revenue GR 10Y avg,4.15,3.70,3.87,5.67,—,—,—,—,—,—
9326,EPS GR,100.00,-66.07,14.06,19.21,-40.27,30.16,99.13,-2.56,-30.30,—
9326,EPS GR 3Y avg,-8.18,-22.73,-6.70,-2.50,15.68,36.18,10.59,3.21,-24.44,—
9326,EPS GR 5Y avg,-11.23,-18.54,16.05,12.45,1.01,23.30,-3.50,-9.01,3.42,—
9326,EPS GR 10Y avg,4.62,-11.34,2.76,7.84,—,—,—,—,—,—
9326,OCF GR,—,—,-65.56,—,—,51.18,96.59,-33.06,82.60,—
9326,D/E,—,0.02,0.03,0.05,0.07,0.06,0.14,0.17,0.19,0.04
9326,Price,0.5300,0.5900,0.7250,0.5300,0.5700,0.6700,0.3600,0.3800,0.4500,0.5600
8494,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
8494,Revenue,15,15,27,84,60,45,47,40,35,59
8494,NP,3,5,22,16,10,10,7,5,11,4
8494,EPS,0.04,0.05,0.23,0.16,0.11,0.11,0.09,0.06,0.14,0.05
8494,DPS,0.03,0.06,0.06,0.04,0.04,0.04,0.04,0.02,—,—
8494,Div Payout,31.4,—,50.0,20.2,—,30.3,45.9,—,—,—
8494,Shares,93,96,94,98,96,87,77,78,78,80
8494,BVPS,1.45,1.41,1.48,1.36,1.19,1.11,1.05,0.95,0.95,—
8494,OCF,-1,-6,15,25,-31,2,11,-29,-1,14
8494,NP Margin,23.72,30.56,79.10,18.52,16.93,21.21,14.48,11.78,32.56,7.24
8494,ROE,2.54,3.44,17.19,13.85,10.21,11.05,8.49,6.28,16.22,6.71
8494,Revenue GR,-3.27,-44.53,-67.65,40.51,33.18,-3.45,15.54,16.69,-41.19,—
8494,Revenue GR 3Y avg,-44.22,-36.82,-15.40,21.80,14.11,9.19,-7.44,-19.97,-14.61,—
8494,Revenue GR 5Y avg,-20.14,-20.17,-7.55,19.49,0.39,-10.57,-3.44,-17.29,—,—
8494,Revenue GR 10Y avg,-15.49,-12.20,-12.56,—,—,—,—,—,—,—
8494,EPS GR,-21.87,-79.03,44.15,50.72,26.93,-4.87,41.98,-57.48,171.76,—
8494,EPS GR 3Y avg,-38.19,-23.06,40.23,22.09,19.69,-16.88,17.94,-8.72,30.82,—
8494,EPS GR 5Y avg,-14.69,-11.27,30.08,1.90,14.65,0.54,6.21,-8.96,—,—
8494,EPS GR 10Y avg,-7.39,-2.92,8.82,—,—,—,—,—,—,—
8494,OCF GR,—,—,-37.12,—,—,-77.38,—,—,—,—
8494,D/E,0.03,0.05,0.06,0.14,0.19,0.13,0.22,0.12,0.03,0.04
8494,Price,0.5850,0.7200,1.0100,1.1800,1.3900,1.2100,1.3600,1.1500,0.6600,0.7100
5789,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5789,Revenue,"1,122","1,362",994,680,668,534,510,450,341,198
5789,NP,86,103,85,76,70,393,37,34,17,-17
5789,EPS,0.06,0.03,0.03,0.06,0.06,0.42,0.04,0.40,0.02,-0.02
5789,DPS,0.02,0.02,0.02,0.01,0.01,0.01,0.01,—,—,—
5789,Div Payout,65.3,25.4,26.6,23.1,37.6,2.6,22.4,—,—,—
5789,Shares,"1,463","3,358","2,981","1,275","1,144",938,843,850,850,850
5789,BVPS,0.77,0.79,0.81,0.88,0.79,0.85,0.52,—,—,—
5789,OCF,-46,-82,-109,-81,-106,15,92,-32,25,-43
5789,NP Margin,7.02,7.59,8.58,11.18,10.46,73.60,7.29,7.63,4.84,-8.66
5789,ROE,5.98,8.71,8.05,7.60,7.61,59.73,8.57,8.09,3.89,-3.98
5789,Revenue GR,-17.63,37.10,46.06,1.80,25.25,4.69,13.36,31.87,71.76,—
5789,Revenue GR 3Y avg,18.15,26.80,23.03,10.11,14.13,16.10,36.94,19.83,6.62,—
5789,Revenue GR 5Y avg,16.03,21.73,17.19,14.82,27.48,15.35,12.62,6.46,—,—
5789,Revenue GR 10Y avg,15.69,17.09,11.70,—,—,—,—,—,—,—
5789,EPS GR,79.70,-51.12,5.48,-2.38,-85.39,848.97,9.32,107.73,—,—
5789,EPS GR 3Y avg,-2.51,-20.45,-46.81,10.62,14.87,178.28,—,16.71,43.10,—
5789,EPS GR 5Y avg,-33.28,-6.94,9.31,25.18,—,75.17,46.09,49.36,—,—
5789,EPS GR 10Y avg,8.10,16.60,27.78,—,—,—,—,—,—,—
5789,OCF GR,—,—,—,—,—,-83.79,—,—,—,—
5789,D/E,0.50,0.40,0.29,0.28,0.29,0.37,0.51,0.91,0.60,0.47
5789,Price,0.4950,0.6400,2.3500,1.6700,1.4400,1.6300,1.5600,0.8400,0.7700,0.5800
9881,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
9881,Revenue,284,244,167,154,235,259,283,273,217,390
9881,NP,5,8,7,-3,-13,1,-10,-2,5,9
9881,EPS,0.04,0.06,0.05,-0.03,-0.10,0.01,-0.08,-0.01,0.04,0.07
9881,DPS,—,—,—,—,—,—,—,0.03,—,0.03
9881,Div Payout,—,—,—,—,—,—,—,—,—,—
9881,Shares,127,127,127,127,128,128,128,128,128,128
9881,BVPS,1.16,1.08,1.01,0.93,0.89,0.93,0.91,0.77,0.77,—
9881,OCF,5,-5,20,21,9,15,-4,17,-26,-5
9881,NP Margin,1.76,3.19,4.03,-2.26,-5.48,0.33,-3.66,-0.58,2.45,2.32
9881,ROE,3.51,5.70,5.31,-2.87,-10.85,0.74,-9.81,-1.62,5.50,9.97
9881,Revenue GR,16.52,45.66,8.90,-34.52,-9.27,-8.72,3.63,26.18,-44.37,—
9881,Revenue GR 3Y avg,22.72,1.27,-13.51,-18.45,-4.97,6.08,-10.07,5.69,5.31,—
9881,Revenue GR 5Y avg,1.89,-2.97,-9.35,-6.64,-9.64,2.23,8.84,7.88,—,—
9881,Revenue GR 10Y avg,2.06,2.77,-1.11,—,—,—,—,—,—,—
9881,EPS GR,-35.57,15.09,—,—,—,—,—,—,-41.44,—
9881,EPS GR 3Y avg,—,—,99.25,—,—,-45.50,—,—,0.82,—
9881,EPS GR 5Y avg,42.45,—,—,—,—,7.35,—,—,—,—
9881,EPS GR 10Y avg,23.66,4.21,1.21,—,—,—,—,—,—,—
9881,OCF GR,—,—,-1.80,141.55,-43.11,—,—,—,—,—
9881,D/E,—,0.01,0.03,0.05,0.09,0.14,0.12,0.20,0.08,0.04
9881,Price,0.3050,0.2500,0.5000,0.4000,0.1650,0.2750,0.3000,0.3200,0.3600,0.4500
9628,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
9628,Revenue,49,34,27,20,41,78,125,53,76,101
9628,NP,-2,—,—,1,-3,6,11,5,1,1
9628,EPS,-0.01,—,—,0.01,-0.02,0.04,0.08,0.03,0.01,0.01
9628,DPS,—,—,—,—,—,—,—,—,—,—
9628,Div Payout,—,—,—,—,—,—,—,—,—,—
9628,Shares,136,136,136,138,136,136,136,136,136,136
9628,BVPS,0.95,0.96,0.97,0.95,0.97,0.95,0.87,—,0.78,0.78
9628,OCF,12,—,1,1,—,-1,-3,-3,-5,—
9628,NP Margin,-3.69,0.27,1.22,3.84,-7.24,7.08,8.72,8.93,1.59,1.24
9628,ROE,-1.40,0.07,0.26,0.59,-2.26,4.31,9.06,4.32,1.14,1.11
9628,Revenue GR,44.37,23.42,38.86,-51.38,-48.18,-37.27,133.95,-30.20,-24.34,31.59
9628,Revenue GR 3Y avg,35.25,-5.90,-29.53,-45.93,-8.72,0.81,7.30,-11.42,16.09,11.78
9628,Revenue GR 5Y avg,-9.02,-22.99,-12.48,-23.73,-16.68,0.40,20.63,-5.91,-9.60,—
9628,Revenue GR 10Y avg,-4.43,-3.61,-9.25,-16.96,—,—,—,—,—,—
9628,EPS GR,—,-70.83,-56.36,—,—,-49.06,134.41,280.65,-2.49,-14.03
9628,EPS GR 3Y avg,—,—,-61.05,-58.98,—,65.65,105.68,47.22,—,-27.24
9628,EPS GR 5Y avg,—,-61.21,-41.15,-9.24,—,30.68,—,7.42,-17.39,—
9628,EPS GR 10Y avg,—,—,-20.49,-13.41,—,—,—,—,—,—
9628,OCF GR,—,-82.45,-48.29,248.33,—,—,—,—,—,383.50
9628,D/E,—,—,—,—,—,—,—,—,—,—
9628,Price,0.9000,0.9050,1.4000,1.5100,1.5000,1.5000,1.3800,1.4500,1.3500,0.9900
8079,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
8079,Revenue,100,75,64,72,73,61,63,62,61,62
8079,NP,10,6,5,5,4,1,1,2,2,-11
8079,EPS,0.06,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.01,-0.07
8079,DPS,0.01,0.01,—,—,—,—,—,—,—,—
8079,Div Payout,24.6,32.6,—,—,—,—,—,—,—,—
8079,Shares,163,165,168,168,168,168,168,168,168,168
8079,BVPS,0.32,0.26,0.23,0.21,0.18,0.16,0.16,0.14,0.14,—
8079,OCF,15,13,9,7,7,7,7,10,18,11
8079,NP Margin,10.24,8.05,8.15,6.93,5.61,2.24,1.84,3.35,2.80,-17.91
8079,ROE,20.91,13.76,13.21,14.53,13.70,5.06,4.46,8.47,7.57,-40.68
8079,Revenue GR,33.50,16.71,-11.26,-1.10,19.42,-2.61,2.20,1.23,-1.26,—
8079,Revenue GR 3Y avg,11.41,0.80,1.58,4.78,5.93,0.25,0.71,-7.74,-5.89,—
8079,Revenue GR 5Y avg,10.31,3.56,0.85,3.54,3.51,-4.81,-2.92,-2.01,—,—
8079,Revenue GR 10Y avg,2.47,0.27,-0.59,—,—,—,—,—,—,—
8079,EPS GR,71.12,17.63,4.35,22.54,197.56,18.84,-43.77,21.51,—,—
8079,EPS GR 3Y avg,28.06,14.58,56.12,63.03,25.75,-6.71,—,30.79,25.02,—
8079,EPS GR 5Y avg,50.26,39.69,20.52,24.24,—,8.37,5.95,27.32,—,—
8079,EPS GR 10Y avg,27.61,21.65,23.87,—,—,—,—,—,—,—
8079,OCF GR,17.49,41.11,38.29,-7.72,-2.25,7.68,-30.21,-44.97,63.51,—
8079,D/E,0.08,0.14,0.19,0.27,0.28,0.23,0.29,0.31,0.22,0.30
8079,Price,0.6100,0.8500,0.3500,0.2800,0.2800,0.1650,0.1400,0.1200,0.1000,0.0700
5232,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5232,Revenue,598,577,499,505,489,455,437,—,—,—
5232,NP,26,80,28,18,28,26,24,—,—,—
5232,EPS,0.08,0.26,0.09,0.06,0.09,0.09,0.10,—,—,—
5232,DPS,0.01,0.01,0.01,0.02,0.03,0.01,—,—,—,—
5232,Div Payout,9.0,7.4,22.0,42.7,16.5,—,—,—,—,—
5232,Shares,310,310,310,310,310,286,251,—,—,—
5232,BVPS,1.14,0.99,0.80,0.75,0.71,0.63,—,—,—,—
5232,OCF,17,—,40,7,6,-15,9,—,—,—
5232,NP Margin,4.37,13.93,5.55,3.66,5.63,5.66,5.51,—,—,—
5232,ROE,7.62,27.21,11.25,8.09,12.97,14.76,16.44,—,—,—
5232,Revenue GR,3.56,15.77,-1.32,3.31,7.45,4.13,—,—,—,—
5232,Revenue GR 3Y avg,5.76,5.68,3.09,4.95,—,—,—,—,—,—
5232,Revenue GR 5Y avg,5.60,5.72,—,—,—,—,—,—,—,—
5232,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5232,EPS GR,-67.54,190.48,49.83,-32.96,-1.44,-6.24,—,—,—,—
5232,EPS GR 3Y avg,12.21,42.90,-0.33,-14.75,—,—,—,—,—,—
5232,EPS GR 5Y avg,-1.37,21.94,—,—,—,—,—,—,—,—
5232,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5232,OCF GR,—,—,473.30,19.38,—,—,—,—,—,—
5232,D/E,0.14,0.04,0.07,0.02,0.02,—,0.08,—,—,—
5232,Price,0.4200,0.4850,0.9100,0.4650,0.4500,0.5050,0.4700,0.0000,0.0,0.0
6633,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
6633,Revenue,"6,043","5,733","5,489","5,243","4,701",—,—,—,—,—
6633,NP,151,186,193,182,110,—,—,—,—,—
6633,EPS,0.04,0.05,0.06,0.05,0.03,—,—,—,—,—
6633,DPS,0.02,—,—,—,—,—,—,—,—,—
6633,Div Payout,36.4,—,—,—,—,—,—,—,—,—
6633,Shares,"3,558","3,400","3,400","3,650","3,650",—,—,—,—,—
6633,BVPS,0.44,—,—,—,—,—,—,—,—,—
6633,OCF,671,349,524,432,301,—,—,—,—,—
6633,NP Margin,2.49,3.25,3.51,3.48,2.34,—,—,—,—,—
6633,ROE,10.23,14.97,15.40,15.04,9.87,—,—,—,—,—
6633,Revenue GR,5.40,4.44,4.70,11.53,—,—,—,—,—,—
6633,Revenue GR 3Y avg,4.85,6.84,—,—,—,—,—,—,—,—
6633,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
6633,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
6633,EPS GR,-22.81,3.87,5.53,66.18,—,—,—,—,—,—
6633,EPS GR 3Y avg,-5.42,22.13,—,—,—,—,—,—,—,—
6633,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
6633,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
6633,OCF GR,92.01,-33.40,21.39,43.61,—,—,—,—,—,—
6633,D/E,0.60,0.80,0.65,0.34,0.47,—,—,—,—,—
6633,Price,0.8800,0.0000, - , - , - ,0.0,0.0,0.0,0.0,0.0
8745,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2010-12,2009-12,2008-12
8745,Revenue,39,21,35,28,32,24,26,56,74,71
8745,NP,-24,-4,-16,-8,-1,-2,—,-27,5,-5
8745,EPS,-0.08,-0.01,-0.05,-0.03,—,-0.01,—,-0.11,0.02,-0.02
8745,DPS,—,—,—,—,—,—,—,—,—,—
8745,Div Payout,—,—,—,—,—,—,—,—,—,—
8745,Shares,322,322,322,309,242,242,242,242,242,242
8745,BVPS,0.21,0.26,0.32,0.35,0.41,0.41,—,—,—,—
8745,OCF,8,-2,—,-15,-6,1,11,5,-15,—
8745,NP Margin,-62.57,-17.43,-44.72,-29.23,-2.66,-10.41,1.81,-48.87,6.71,-7.06
8745,ROE,-33.65,-4.30,-16.35,-8.22,-0.89,-2.52,0.48,-15.60,2.64,-2.65
8745,Revenue GR,82.32,-39.33,24.99,-12.70,35.40,-9.73,—,-25.24,—,—
8745,Revenue GR 3Y avg,11.40,-12.84,13.89,2.19,—,-21.56,-25.67,-23.15,—,—
8745,Revenue GR 5Y avg,10.32,-4.15,—,-11.66,-14.12,-18.02,-24.38,—,—,—
8745,Revenue GR 10Y avg,-5.57,-15.34,-11.84,—,—,—,—,—,—,—
8745,EPS GR,—,—,—,—,—,—,—,—,—,—
8745,EPS GR 3Y avg,—,—,—,—,—,—,-86.23,—,—,—
8745,EPS GR 5Y avg,—,—,—,—,—,—,-77.13,—,—,—
8745,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
8745,OCF GR,—,—,—,—,—,-90.37,—,—,—,—
8745,D/E,0.08,0.04,0.18,0.17,0.13,0.06,—,0.03,0.03,—
8745,Price,0.1800,0.2350,0.3150,0.1200,0.1600,0.2400,0.1600,0.1400,0.1600,0.3300
7170,Year End,2017-12,2017-07,2016-07,2015-07,2014-07,2013-07,2012-07,2010-03,2007-12,2006-12
7170,Revenue,13,13,26,28,32,73,26,225,131,110
7170,NP,-2,-2,1,1,—,13,-33,-6,4,-21
7170,EPS,-0.01,-0.01,0.01,0.01,—,0.16,-0.39,-0.07,0.05,-0.39
7170,DPS,—,—,—,—,—,—,—,—,—,—
7170,Div Payout,—,—,—,—,—,—,—,—,—,—
7170,Shares,182,182,149,85,85,85,85,85,72,53
7170,BVPS,0.24,—,—,—,—,—,—,—,—,—
7170,OCF,2,2,-35,-2,5,1,7,-6,—,—
7170,NP Margin,-12.69,-12.69,5.28,3.14,0.62,18.52,-129.51,-2.54,2.76,-18.91
7170,ROE,—,-3.76,4.49,6.78,1.81,317.26,-244.97,-16.45,11.98,-105.17
7170,Revenue GR,—,-48.55,-7.20,-12.67,-55.76,183.51,—,—,—,—
7170,Revenue GR 3Y avg,-26.31,-25.29,-28.96,3.09,—,-10.05,-22.96,—,—,—
7170,Revenue GR 5Y avg,-31.77,-12.16,—,-18.40,-14.97,—,—,—,—,—
7170,Revenue GR 10Y avg,-20.40,—,—,—,—,—,—,—,—,—
7170,EPS GR,—,—,-10.68,347.83,-98.55,—,—,—,—,—
7170,EPS GR 3Y avg,—,—,-61.26,—,—,22.85,—,—,—,—
7170,EPS GR 5Y avg,—,—,—,-18.82,—,—,—,—,—,—
7170,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
7170,OCF GR,—,—,—,—,249.77,-78.23,—,—,—,—
7170,D/E,—,—,—,0.31,0.54,0.64,—,0.85,0.91,1.89
7170,Price,0.2150,0.1000,0.1250,0.2200,0.2550,0.3000,0.2600,0.1400,0.0600,0.1000
3573,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
3573,Revenue,24,71,124,147,124,147,125,96,71,75
3573,NP,-36,-2,-49,-18,-9,2,94,-8,1,16
3573,EPS,-0.10,-0.01,-0.14,-0.05,-0.03,0.01,0.27,-0.02,—,0.04
3573,DPS,—,—,—,—,—,—,—,—,—,—
3573,Div Payout,—,—,—,—,—,—,—,—,—,—
3573,Shares,341,345,343,343,343,343,343,343,355,362
3573,BVPS,1.45,1.43,1.55,0.71,0.76,0.77,0.77,0.49,0.49,—
3573,OCF,-38,-18,16,-2,15,2,-12,5,-5,23
3573,NP Margin,-147.68,-3.40,-39.59,-12.01,-7.55,1.48,75.16,-8.42,1.57,21.11
3573,ROE,-7.11,-0.46,-12.86,-7.12,-3.57,0.82,43.28,-4.63,0.61,8.98
3573,Revenue GR,-66.11,-42.64,-16.06,18.99,-15.68,17.16,30.48,36.09,-5.27,—
3573,Revenue GR 3Y avg,-45.35,-16.95,-5.56,5.54,8.83,27.66,18.93,-0.91,0.23,—
3573,Revenue GR 5Y avg,-30.36,-10.76,5.19,15.86,10.69,8.27,12.32,-0.73,—,—
3573,Revenue GR 10Y avg,-13.17,0.12,2.18,—,—,—,—,—,—,—
3573,EPS GR,—,—,—,—,—,-97.67,—,—,-92.87,—
3573,EPS GR 3Y avg,—,—,—,—,—,27.33,84.88,—,—,—
3573,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
3573,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
3573,OCF GR,—,—,—,—,790.89,—,—,—,—,—
3573,D/E,0.07,0.07,0.08,0.18,0.18,0.11,0.18,0.15,0.11,0.15
3573,Price,0.2400,0.3000,0.3350,0.2500,0.2450,0.3200,0.3100,0.3200,0.3000,0.3100
7089,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7089,Revenue,801,718,623,547,398,316,346,285,261,219
7089,NP,57,72,73,58,28,18,21,11,18,16
7089,EPS,0.32,0.40,0.41,0.32,0.16,0.10,0.12,0.06,0.10,0.09
7089,DPS,0.13,0.16,0.16,0.09,0.05,0.04,0.04,0.02,0.03,0.02
7089,Div Payout,—,37.3,37.0,26.3,34.8,45.3,33.6,30.7,30.7,—
7089,Shares,180,180,180,180,180,180,180,180,180,180
7089,BVPS,1.64,1.57,1.40,1.21,0.87,0.80,0.74,0.63,0.63,—
7089,OCF,67,32,61,82,28,36,19,11,6,32
7089,NP Margin,7.13,9.97,11.75,10.53,7.10,5.61,6.18,3.92,6.74,7.40
7089,ROE,18.60,25.89,29.65,27.37,16.82,12.67,16.81,9.56,16.33,16.85
7089,Revenue GR,11.66,15.09,14.01,37.43,25.98,-8.83,21.76,9.16,19.12,—
7089,Revenue GR 3Y avg,13.58,21.72,25.44,16.43,11.83,6.61,16.55,18.00,20.15,—
7089,Revenue GR 5Y avg,20.46,15.67,16.98,15.97,12.70,12.77,18.18,15.65,—,—
7089,Revenue GR 10Y avg,16.55,16.92,16.32,—,—,—,—,—,—,—
7089,EPS GR,-20.10,-2.36,27.22,103.78,59.48,-17.28,92.30,-36.58,8.52,—
7089,EPS GR 3Y avg,-0.25,36.29,60.50,39.05,36.39,0.30,9.80,26.84,145.87,—
7089,EPS GR 5Y avg,26.39,27.27,45.75,26.81,11.79,26.55,78.51,66.53,—,—
7089,EPS GR 10Y avg,26.47,50.73,55.79,—,—,—,—,—,—,—
7089,OCF GR,110.09,-47.62,-25.65,187.83,-21.93,90.87,68.73,76.26,-80.27,—
7089,D/E,0.01,0.01,0.02,0.03,0.05,0.06,0.06,0.04,0.03,0.06
7089,Price,3.0700,2.6000,3.6000,3.1900,2.6600,2.8000,1.6100,1.3000,0.8300,1.1500
6645,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
6645,Revenue,516,524,534,416,381,374,369,359,319,311
6645,NP,236,229,221,174,138,134,131,83,98,86
6645,EPS,0.45,0.43,0.42,0.33,0.27,0.26,0.26,0.16,0.20,0.17
6645,DPS,0.25,0.25,0.25,0.25,0.20,0.17,0.17,0.17,0.17,0.17
6645,Div Payout,46.0,70.2,46.3,85.2,61.7,66.6,111.3,86.7,86.7,—
6645,Shares,528,528,525,520,515,514,510,505,502,499
6645,BVPS,1.80,1.56,1.41,1.15,1.08,0.97,0.85,0.84,0.85,—
6645,OCF,372,354,383,273,273,264,285,248,253,221
6645,NP Margin,45.75,43.63,41.37,41.83,36.22,35.87,35.42,23.19,30.90,27.68
