code,category,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5223,Industrial Products,NP Margin,20.25 %,23.49 %,11.62 %,28.21 %,21.09 %,6.23 %,152.16 %,44.91 %,24.23 %,-69.59 %
5223,Industrial Products,ROE,1.67 %,2.78 %,1.19 %,2.71 %,1.72 %,0.68 %,26.69 %,12.54 %,6.92 %,-15.65 %
5223,Industrial Products,EPS,4.34,5.33,2.19,5.12,3.17,0.91,36.83,13.04,6.36,-12.36
5223,Industrial Products,EPS GR,  -18.57%  ,  143.38%  ,  -57.23%  ,  61.51%  ,  248.35%  ,  -97.53%  ,  182.44%  ,  105.03%  ,  151.46%  ,  -  
5223,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00
5223,Industrial Products,Price,0.5000,0.4600,0.6600,0.5000,0.6100,0.7400,0.8500,0.7000,0.7200,0.6200
5223,Industrial Products,P/E,11.51,8.63,30.04,9.77,19.23,80.56,2.31,5.37,11.30,-5.02
5223,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00
8192,Construction,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
8192,Construction,NP,-208,"1,483","13,955","6,569","5,626","4,824","6,524","6,264","7,568","7,048"
8192,Construction,Div,-,-,16,48,-,-,-,-,-,-
8192,Construction,Div Payout,- %,- %,0.12 %,0.73 %,- %,- %,- %,- %,- %,- %
8192,Construction,NOSH,"40,182","40,182","40,182","40,182","40,182","40,182","40,182","40,182","40,191","40,343"
8192,Construction,NP Margin,0.78 %,1.74 %,21.39 %,12.24 %,10.11 %,10.37 %,13.67 %,12.73 %,15.05 %,13.99 %
8192,Construction,ROE,-0.28 %,2.02 %,18.77 %,10.83 %,9.57 %,8.68 %,11.91 %,12.17 %,15.63 %,16.33 %
8192,Construction,EPS,-0.52,3.69,34.73,16.35,14.00,12.01,16.24,15.59,18.83,17.47
8192,Construction,EPS GR,  -114.09%  ,  -89.38%  ,  112.42%  ,  16.79%  ,  16.57%  ,  -26.05%  ,  4.17%  ,  -17.21%  ,  7.78%  ,  -  
8192,Construction,DPS,0.00,0.00,0.04,0.12,0.00,0.00,0.00,0.00,0.00,0.00
8192,Construction,Price,0.7600,0.9000,1.9600,1.2700,1.2100,1.2300,1.2700,1.0500,0.8300,0.8000
8192,Construction,P/E,-146.82,24.39,5.64,7.77,8.64,10.25,7.82,6.74,4.41,4.58
8192,Construction,DY,0.00,0.00,0.02,0.09,0.00,0.00,0.00,0.00,0.00,0.00
5040,Property,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5040,Property,NP,"-14,782","-23,088","-8,825","-6,688","-56,450","-3,090","11,939","28,017","6,836","13,804"
5040,Property,Div,-,-,-,-,-,-,-,-,-,-
5040,Property,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
5040,Property,NOSH,"589,153","492,555","477,106","481,268","482,891","482,812","459,795","453,349","446,040","426,351"
5040,Property,NP Margin,-111.90 %,-179.36 %,-28.33 %,-9.37 %,-47.65 %,-2.47 %,6.58 %,16.53 %,8.30 %,20.50 %
5040,Property,ROE,-10.91 %,-19.53 %,-6.38 %,-4.48 %,-36.53 %,-1.45 %,5.77 %,14.37 %,4.14 %,9.25 %
5040,Property,EPS,-2.51,-4.69,-1.85,-1.40,-11.69,-0.64,2.59,6.18,1.57,3.23
5040,Property,EPS GR,  46.48%  ,  -153.51%  ,  -32.14%  ,  88.02%  ,"  -1,726.56%  ",  -124.71%  ,  -58.09%  ,  293.63%  ,  -51.39%  ,  -  
5040,Property,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5040,Property,Price,0.0650,0.2950,0.4700,0.5000,0.5500,0.6050,0.8000,0.7000,0.4900,0.2900
5040,Property,P/E,-2.59,-6.29,-25.41,-35.98,-4.70,-94.53,30.81,11.33,31.97,8.96
5040,Property,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7234,Consumer,Year End,30/06/19,30/06/18,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11
7234,Consumer,NP,"7,526",0,"-5,907","-2,629","1,335","1,250","15,196","12,612","1,340","7,826"
7234,Consumer,Div,-,-,-,-,-,-,-,-,-,-
7234,Consumer,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7234,Consumer,NOSH,"81,900","81,900","81,900","41,996","36,776","41,946","41,793","41,861","19,252","42,009"
7234,Consumer,NP Margin,3.22 %,- %,-4.22 %,-1.94 %,1.31 %,1.14 %,16.65 %,14.62 %,3.13 %,0.21 %
7234,Consumer,ROE,8.20 %,- %,-7.00 %,-3.23 %,1.82 %,1.51 %,18.74 %,19.07 %,5.44 %,15.02 %
7234,Consumer,EPS,9.19,0.00,-7.21,-6.26,3.35,2.98,36.36,30.14,6.96,0.31
7234,Consumer,EPS GR,  0.00%  ,  0.00%  ,  -15.18%  ,  -286.87%  ,  12.42%  ,  -91.80%  ,  20.64%  ,  333.05%  ,"  2,145.16%  ",  -  
7234,Consumer,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7234,Consumer,Price,0.2800,0.2900,0.3900,0.6500,0.7400,0.7900,0.8300,0.4800,0.3500,0.3300
7234,Consumer,P/E,3.05,0.00,-5.41,-10.38,20.39,26.51,2.28,1.59,5.03,1.77
7234,Consumer,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5011,Technology,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5011,Technology,NP,-797,"-8,688","15,832","3,246","-19,529","-30,591","-7,644","9,738","13,580","11,201"
5011,Technology,Div,-,-,-,-,-,-,-,-,-,-
5011,Technology,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
5011,Technology,NOSH,"60,402","60,402","60,402","60,402","60,402","60,402","60,402","60,402","60,402","60,415"
5011,Technology,NP Margin,-0.15 %,-4.44 %,7.33 %,1.79 %,-8.96 %,-11.70 %,-2.13 %,3.52 %,5.15 %,3.99 %
5011,Technology,ROE,-0.70 %,-7.56 %,12.47 %,2.84 %,-17.57 %,-23.45 %,-4.59 %,5.32 %,7.40 %,6.24 %
5011,Technology,EPS,-1.32,-14.38,26.21,5.37,-32.33,-50.65,-12.66,16.12,22.48,18.54
5011,Technology,EPS GR,  90.82%  ,  -154.86%  ,  388.08%  ,  116.61%  ,  36.17%  ,  -300.08%  ,  -178.54%  ,  -28.29%  ,  21.25%  ,  -  
5011,Technology,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5011,Technology,Price,1.2300,1.1500,1.2300,1.0500,1.0700,1.7200,2.1400,2.0600,2.0200,1.9500
5011,Technology,P/E,-93.22,-8.00,4.69,19.54,-3.31,-3.40,-16.91,12.78,8.98,10.52
5011,Technology,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6149,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
6149,Industrial Products,NP,"5,520","9,100","23,066","12,748","26,754","6,560","14,885","49,059","8,370","16,719"
6149,Industrial Products,Div,"7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,200","7,201",-
6149,Industrial Products,Div Payout,130.43 %,79.12 %,31.21 %,56.48 %,26.91 %,109.76 %,48.37 %,14.68 %,86.04 %,- %
6149,Industrial Products,NOSH,"120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,000","120,028","59,989"
6149,Industrial Products,NP Margin,0.07 %,0.22 %,0.75 %,0.33 %,1.77 %,0.40 %,1.15 %,3.83 %,0.39 %,0.86 %
6149,Industrial Products,ROE,1.33 %,2.15 %,5.41 %,2.56 %,5.39 %,1.71 %,3.85 %,13.09 %,2.52 %,5.13 %
6149,Industrial Products,EPS,4.60,7.58,19.22,10.62,22.30,5.47,12.40,40.88,6.98,27.87
6149,Industrial Products,EPS GR,  -39.31%  ,  -60.56%  ,  80.98%  ,  -52.38%  ,  307.68%  ,  -55.89%  ,  -69.67%  ,  485.67%  ,  -74.96%  ,  -  
6149,Industrial Products,DPS,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,0.00
6149,Industrial Products,Price,1.4000,1.5400,1.7500,1.6800,1.8900,1.9200,1.8300,1.7600,2.0700,3.7500
6149,Industrial Products,P/E,30.43,20.31,9.10,15.81,8.48,35.12,14.75,4.31,29.68,13.46
6149,Industrial Products,DY,4.29,3.90,3.43,3.57,3.17,3.13,3.28,3.41,2.90,0.00
0043,Industrial Products,Year End,30/06/19,30/06/18,31/03/18,31/12/17,30/06/17,31/03/17,31/12/16,31/12/15,31/12/14,31/12/13
0043,Industrial Products,NP,"-14,865","-4,215","-3,152",257,0,0,"-5,005","3,973","1,241","5,160"
0043,Industrial Products,Div,-,-,-,-,-,-,-,-,-,-
0043,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
0043,Industrial Products,NOSH,"826,504","962,737","864,094","840,507","760,156","760,156","760,156","624,999","708,235","649,240"
0043,Industrial Products,NP Margin,-54.78 %,-10.12 %,-8.91 %,0.78 %,- %,- %,-10.42 %,11.18 %,3.75 %,16.52 %
0043,Industrial Products,ROE,-22.48 %,-6.25 %,-5.21 %,0.38 %,- %,- %,-8.23 %,7.95 %,2.50 %,11.35 %
0043,Industrial Products,EPS,-1.97,-0.49,-0.35,0.04,0.00,0.00,-0.66,0.45,0.19,0.81
0043,Industrial Products,EPS GR,  -302.04%  ,  -40.00%  ,  -975.00%  ,  0.00%  ,  0.00%  ,  0.00%  ,  -246.67%  ,  136.84%  ,  -76.54%  ,  -  
0043,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0043,Industrial Products,Price,0.0750,0.0400,0.0550,0.0500,0.0550,0.0700,0.0850,0.0750,0.0850,0.0950
0043,Industrial Products,P/E,-4.17,-9.14,-15.08,163.52,0.00,0.00,-12.91,11.80,48.51,11.95
0043,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7595,Construction,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
7595,Construction,NP,"13,419","31,715","34,251",325,"10,174",116,"-2,734","-1,773",174,"-11,255"
7595,Construction,Div,-,-,-,-,-,-,-,-,-,-
7595,Construction,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7595,Construction,NOSH,"500,794","496,854","408,132","361,111","89,638","89,230","97,347","97,307","100,000","97,474"
7595,Construction,NP Margin,1.65 %,4.03 %,4.98 %,0.35 %,27.48 %,1.37 %,-27.56 %,-7.93 %,0.50 %,-148.78 %
7595,Construction,ROE,2.94 %,7.17 %,10.11 %,0.10 %,33.38 %,0.29 %,0.00 %,0.00 %,0.00 %,0.00 %
7595,Construction,EPS,2.69,6.39,9.00,0.31,11.35,0.13,-2.80,-1.82,0.18,-11.55
7595,Construction,EPS GR,  -57.90%  ,  -29.00%  ,"  2,803.23%  ",  -97.27%  ,"  8,630.77%  ",  104.64%  ,  -53.85%  ,"  -1,111.11%  ",  101.56%  ,  -  
7595,Construction,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7595,Construction,Price,0.6500,0.7000,1.7700,0.8350,0.4500,0.4400,0.0200,0.0200,0.0800,0.0800
7595,Construction,P/E,24.26,10.97,21.09,927.78,3.96,338.46,-0.71,-1.10,45.98,-0.69
7595,Construction,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5026,Plantations,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5026,Plantations,NP,"2,511","4,401","17,409","9,105","3,958","14,317","12,281","18,345","31,617","24,631"
5026,Plantations,Div,-,"3,930",-,-,-,-,"4,421","4,422","4,703","2,527"
5026,Plantations,Div Payout,- %,89.32 %,- %,- %,- %,- %,36.00 %,24.11 %,14.88 %,10.26 %
5026,Plantations,NOSH,"196,171","196,544","196,544","196,544","196,544","196,544","196,496","196,544","140,399","84,237"
5026,Plantations,NP Margin,1.31 %,1.98 %,9.60 %,6.56 %,3.43 %,7.75 %,10.30 %,65.47 %,94.14 %,90.43 %
5026,Plantations,ROE,1.02 %,1.78 %,4.03 %,2.19 %,0.96 %,3.47 %,3.06 %,6.22 %,11.49 %,10.01 %
5026,Plantations,EPS,1.28,2.24,8.86,4.63,2.01,7.28,6.25,9.33,16.09,29.24
5026,Plantations,EPS GR,  -42.86%  ,  -74.72%  ,  91.36%  ,  130.35%  ,  -72.39%  ,  16.48%  ,  -33.01%  ,  -42.01%  ,  -44.97%  ,  -  
5026,Plantations,DPS,0.00,2.00,0.00,0.00,0.00,0.00,2.25,2.25,3.35,3.00
5026,Plantations,Price,0.7450,0.6600,0.8900,0.9150,0.9000,0.9500,1.0600,1.0800,0.9200,0.8400
5026,Plantations,P/E,58.20,29.47,10.05,19.75,44.69,13.04,16.96,11.57,4.09,2.87
5026,Plantations,DY,0.00,3.03,0.00,0.00,0.00,0.00,2.12,2.08,3.64,3.57
5286,Technology,Year End,31/12/19,31/12/18,31/12/17, - , - ,,,,,
5286,Technology,NP,"59,166","44,294","59,219", - , - ,,,,,
5286,Technology,Div,"29,917",250,-, - , - ,,,,,
5286,Technology,Div Payout,50.56 %,0.56 %,- %, -  %, -  %,,,,,
5286,Technology,NOSH,"747,932","500,000","177,037", - , - ,,,,,
5286,Technology,NP Margin,30.96 %,27.67 %,34.22 %, -  %, -  %,,,,,
5286,Technology,ROE,15.51 %,13.42 %,98.38 %, -  %, -  %,,,,,
5286,Technology,EPS,7.90,10.15,33.45, - , - ,,,,,
5286,Technology,EPS GR,  -22.17%  ,  -69.66%  ,  -  ,  -  ,  -  ,,,,,
5286,Technology,DPS,4.00,0.05,0.00, - , - ,,,,,
5286,Technology,Price,1.9100,2.2400,0.0000, - , - ,,,,,
5286,Technology,P/E,24.14,25.29,0.00, - , - ,,,,,
5286,Technology,DY,2.09,0.02,0.00, - , - ,,,,,
5001,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5001,Industrial Products,NP,"1,651","-60,583","47,949","82,678","18,643","17,877","-63,625","-7,001","6,425","1,616"
5001,Industrial Products,Div,-,-,"5,250","21,000",-,-,-,-,-,-
5001,Industrial Products,Div Payout,- %,- %,10.95 %,25.40 %,- %,- %,- %,- %,- %,- %
5001,Industrial Products,NOSH,"525,000","525,000","525,000","210,002","209,943","210,080","209,986","210,248","209,967","209,870"
5001,Industrial Products,NP Margin,0.39 %,-14.43 %,13.73 %,25.51 %,5.25 %,5.18 %,-21.59 %,-2.28 %,2.13 %,0.93 %
5001,Industrial Products,ROE,0.48 %,-17.75 %,11.86 %,21.99 %,6.39 %,6.55 %,-25.04 %,-2.19 %,1.97 %,0.51 %
5001,Industrial Products,EPS,0.31,-11.54,9.13,39.37,8.88,8.51,-30.30,-3.33,3.06,0.77
5001,Industrial Products,EPS GR,  102.69%  ,  -226.40%  ,  -76.81%  ,  343.36%  ,  4.35%  ,  128.09%  ,  -809.91%  ,  -208.82%  ,  297.40%  ,  -  
5001,Industrial Products,DPS,0.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00
5001,Industrial Products,Price,0.2850,0.2500,0.7750,1.4000,1.0600,0.3750,0.3300,0.4400,0.4300,0.5700
5001,Industrial Products,P/E,90.63,-2.17,8.49,3.56,11.94,4.41,-1.09,-13.21,14.05,74.03
5001,Industrial Products,DY,0.00,0.00,1.29,7.14,0.00,0.00,0.00,0.00,0.00,0.00
7935,Consumer,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/08/12,31/08/11
7935,Consumer,NP,"-4,142","-2,075",-838,"-2,665",324,"-3,919","-9,533",0,"-2,908","-5,441"
7935,Consumer,Div,-,-,-,-,-,-,-,-,-,-
7935,Consumer,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7935,Consumer,NOSH,"54,695","54,411","54,411","54,411","54,411","54,411","49,470","49,452","53,714","46,623"
7935,Consumer,NP Margin,-6.62 %,-2.67 %,-1.05 %,-3.68 %,0.46 %,-6.87 %,-11.95 %,- %,-4.74 %,-6.81 %
7935,Consumer,ROE,-10.67 %,-4.89 %,-1.88 %,-5.90 %,0.68 %,-8.18 %,-20.50 %,- %,-4.75 %,-8.91 %
7935,Consumer,EPS,-7.60,-3.81,-1.54,-4.90,0.59,-7.33,-19.27,0.00,-6.24,-11.67
7935,Consumer,EPS GR,  -99.48%  ,  -147.40%  ,  68.57%  ,  -930.51%  ,  108.05%  ,  61.96%  ,  0.00%  ,  0.00%  ,  46.53%  ,  -  
7935,Consumer,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7935,Consumer,Price,0.8500,0.6350,0.8200,0.9200,0.9300,1.1300,1.1500,1.0200,1.1800,1.3000
7935,Consumer,P/E,-11.22,-16.65,-53.24,-18.78,156.18,-15.69,0.00,0.00,-21.80,-11.14
7935,Consumer,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5166,Consumer,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5166,Consumer,NP,"-36,934","-17,168","-28,858","-28,426","-21,738","-43,433","-162,811","-28,188","45,300","102,143"
5166,Consumer,Div,-,-,-,-,-,-,-,"60,226","22,861","21,666"
5166,Consumer,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,50.47 %,21.21 %
5166,Consumer,NOSH,"1,239,905","1,239,905","376,075","376,075","376,089","399,207","409,943","411,380","409,709","309,524"
5166,Consumer,NP Margin,-37.98 %,-18.28 %,-145.92 %,-125.67 %,-89.47 %,-118.71 %,-256.92 %,-18.94 %,15.25 %,32.35 %
5166,Consumer,ROE,-18.62 %,-7.29 %,-38.37 %,-24.38 %,-15.21 %,-20.92 %,-64.06 %,-6.65 %,8.78 %,25.98 %
5166,Consumer,EPS,-2.98,-1.38,-6.88,-7.56,-5.78,-10.87,-39.72,-6.88,9.31,33.00
5166,Consumer,EPS GR,  -115.94%  ,  79.94%  ,  8.99%  ,  -30.80%  ,  46.83%  ,  72.63%  ,  -477.33%  ,  -173.90%  ,  -71.79%  ,  -  
5166,Consumer,DPS,0.00,0.00,0.00,0.00,0.00,-,0.00,14.64,5.58,7.00
5166,Consumer,Price,0.0600,0.0550,0.2050,0.1900,0.3500,0.6850,0.3600,0.5900,1.2000,2.0700
5166,Consumer,P/E,-2.01,-3.97,-2.67,0.00,-6.06,-6.30,-0.91,-8.61,10.85,6.27
5166,Consumer,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.81,4.65,3.38
7219,Industrial Products,Year End,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09
7219,Industrial Products,NP,"-15,329","-2,691","-25,659","-10,295",643,"-8,286","-8,670","1,156","2,227","-7,494"
7219,Industrial Products,Div,-,-,-,-,-,-,-,-,-,-
7219,Industrial Products,Div Payout,- %,- %,- %,- %,- %,- %,- %,- %,- %,- %
7219,Industrial Products,NOSH,"731,575","730,480","690,388","423,705","686,363","309,179","302,090","305,600","301,621","302,348"
7219,Industrial Products,NP Margin,-10.54 %,-0.73 %,-27.13 %,-10.65 %,0.27 %,-3.59 %,-5.25 %,0.84 %,1.30 %,-6.22 %
7219,Industrial Products,ROE,-26.19 %,-3.68 %,-37.17 %,-18.69 %,0.63 %,-17.52 %,-16.40 %,1.89 %,3.75 %,-13.05 %
7219,Industrial Products,EPS,-2.10,-0.37,-3.58,-1.55,0.09,-2.68,-2.87,0.38,0.74,-2.48
7219,Industrial Products,EPS GR,  -467.57%  ,  89.66%  ,  -130.97%  ,"  -1,822.22%  ",  103.36%  ,  6.62%  ,  -855.26%  ,  -48.65%  ,  129.84%  ,  -  
7219,Industrial Products,DPS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7219,Industrial Products,Price,0.0550,0.1050,0.1350,0.0900,0.0850,0.1750,0.1100,0.1400,0.1900,0.1400
7219,Industrial Products,P/E,-2.62,-28.50,-3.63,-3.70,90.73,-6.53,-3.83,37.01,25.73,-5.65
7219,Industrial Products,DY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5576,Industrial Products,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
5576,Industrial Products,NP,"2,568","11,845","12,062","12,816","17,434","5,803","16,681","13,437","9,362","80,274"
5576,Industrial Products,Div,-,-,"1,647",-,-,-,-,-,-,-
5576,Industrial Products,Div Payout,- %,- %,13.66 %,- %,- %,- %,- %,- %,- %,- %
5576,Industrial Products,NOSH,"340,538","340,538","219,702","219,702","110,271","109,905","109,888","109,869","134,637","109,405"
5576,Industrial Products,NP Margin,1.46 %,5.27 %,5.41 %,5.82 %,7.57 %,3.03 %,8.76 %,6.43 %,4.73 %,37.09 %
5576,Industrial Products,ROE,0.69 %,3.16 %,3.35 %,3.67 %,5.13 %,1.80 %,5.27 %,4.48 %,2.67 %,28.66 %
5576,Industrial Products,EPS,0.75,3.48,5.49,5.83,15.81,5.28,15.18,12.23,8.52,-1.01
5576,Industrial Products,EPS GR,  -78.45%  ,  -36.61%  ,  -5.83%  ,  -63.12%  ,  199.43%  ,  -65.22%  ,  24.12%  ,  43.54%  ,  943.56%  ,  -  
5576,Industrial Products,DPS,0.00,0.00,0.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5576,Industrial Products,Price,0.3300,0.2750,0.4800,0.5500,1.4800,0.8100,0.7100,0.5000,0.4500,0.4300
5576,Industrial Products,P/E,43.76,7.91,8.74,9.43,9.36,15.34,4.68,4.09,6.47,0.59
5576,Industrial Products,DY,0.00,0.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5886,Consumer,Year End,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10
5886,Consumer,NP,"1,674","1,428","2,455","4,400","3,950","4,150","4,179","6,460","4,459","6,675"
5886,Consumer,Div,"1,824","1,824","3,040","1,823","1,823","3,647","7,594","7,597","6,077",-
5886,Consumer,Div Payout,108.96 %,127.73 %,123.83 %,41.44 %,46.16 %,87.89 %,181.73 %,117.61 %,136.29 %,- %
5886,Consumer,NOSH,"60,800","60,800","60,800","60,773","60,783","60,789","60,756","60,780","60,772","60,798"
5886,Consumer,NP Margin,3.50 %,2.75 %,5.08 %,8.71 %,7.84 %,8.77 %,8.25 %,11.52 %,9.06 %,13.17 %
5886,Consumer,ROE,1.50 %,1.29 %,2.24 %,4.04 %,3.67 %,3.90 %,3.98 %,6.07 %,4.27 %,6.50 %
5886,Consumer,EPS,2.75,2.35,4.04,7.24,6.50,6.83,6.87,10.63,7.33,10.98
5886,Consumer,EPS GR,  17.02%  ,  -41.83%  ,  -44.20%  ,  11.38%  ,  -4.83%  ,  -0.58%  ,  -35.37%  ,  45.02%  ,  -33.24%  ,  -  
5886,Consumer,DPS,3.00,3.00,5.00,3.00,3.00,6.00,12.50,12.50,10.00,0.00
5886,Consumer,Price,0.8000,0.9900,1.0000,1.2500,1.1800,1.4000,1.4600,1.5000,1.1900,1.0500
5886,Consumer,P/E,29.06,42.15,24.77,17.27,18.16,20.51,21.23,14.11,16.22,9.56
5886,Consumer,DY,3.75,3.03,5.00,2.40,2.54,4.29,8.56,8.33,8.40,0.00
3816,Transportation&Logistics,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/10,31/03/10
3816,Transportation&Logistics,NP,"1,426,300","1,311,500","1,981,400","2,581,600","2,467,780","2,204,310","2,085,375","770,245","2,178,630","682,046"
3816,Transportation&Logistics,Div,"1,473,054","1,339,140","1,339,140","1,339,140","1,339,140","446,380","223,190",-,"669,719","1,350,968"
3816,Transportation&Logistics,Div Payout,103.28 %,102.11 %,67.59 %,51.87 %,54.26 %,20.25 %,10.70 %,- %,30.74 %,198.08 %
3816,Transportation&Logistics,NOSH,"4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,463,800","4,464,799","3,859,909"
3816,Transportation&Logistics,NP Margin,16.02 %,14.63 %,19.83 %,29.11 %,23.24 %,24.96 %,24.85 %,10.18 %,25.93 %,5.97 %
3816,Transportation&Logistics,ROE,4.11 %,3.71 %,5.69 %,6.78 %,6.97 %,7.94 %,8.43 %,3.65 %,9.07 %,3.28 %
3816,Transportation&Logistics,EPS,32.00,29.40,44.40,57.80,55.30,49.40,46.70,17.30,48.80,17.67
3816,Transportation&Logistics,EPS GR,  8.84%  ,  -33.78%  ,  -23.18%  ,  4.52%  ,  11.94%  ,  5.78%  ,  169.94%  ,  -64.55%  ,  176.17%  ,  -  
3816,Transportation&Logistics,DPS,33.00,30.00,30.00,30.00,30.00,10.00,5.00,0.00,15.00,35.00
3816,Transportation&Logistics,Price,8.3500,6.7000,7.4200,7.3500,9.3700,7.2200,5.7000,4.3000,8.3600,8.1000
3816,Transportation&Logistics,P/E,26.13,22.80,16.72,12.71,16.95,14.62,12.20,24.92,17.13,45.84
3816,Transportation&Logistics,DY,3.95,4.48,4.04,4.08,3.20,1.39,0.88,0.00,1.79,4.32
9571,Construction,Year End,31/12/19,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10
9571,Construction,NP,"-47,876","44,569","80,456","118,684","86,576","53,769","29,317","17,930","40,797","49,877"
9571,Construction,Div,-,"13,374","13,777","32,782","31,239","19,713",-,-,"19,315","14,446"
9571,Construction,Div Payout,- %,30.01 %,17.12 %,27.62 %,36.08 %,36.66 %,- %,- %,47.35 %,28.96 %
9571,Construction,NOSH,"889,054","891,651","688,891","655,648","624,789","394,262","394,576","394,331","386,315","120,384"
9571,Construction,NP Margin,-9.07 %,5.02 %,6.27 %,12.55 %,10.09 %,10.24 %,8.47 %,7.54 %,15.66 %,16.94 %
9571,Construction,ROE,-6.26 %,5.26 %,10.71 %,19.68 %,17.77 %,13.78 %,8.44 %,5.41 %,12.72 %,35.41 %
9571,Construction,EPS,-5.38,4.98,11.87,18.10,13.85,9.10,7.43,4.54,10.56,12.91
9571,Construction,EPS GR,  -208.03%  ,  -58.05%  ,  -34.42%  ,  30.69%  ,  52.20%  ,  22.48%  ,  63.66%  ,  -57.01%  ,  -18.20%  ,  -  
9571,Construction,DPS,0.00,1.50,2.00,5.00,5.00,5.00,0.00,0.00,5.00,12.00
9571,Construction,Price,0.2850,0.2800,0.9700,1.2600,1.2000,0.9800,0.5050,0.4300,0.4700,0.5500
9571,Construction,P/E,-5.29,5.60,8.31,6.96,8.66,7.19,6.80,9.46,4.45,1.33
9571,Construction,DY,0.00,5.36,2.06,3.97,4.17,5.10,0.00,0.00,10.64,21.82
8893,Property,Year End,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,31/03/12,30/06/11
